"REF_DATE","GEO","DGUID","Business characteristics","Use of artificial intelligence (AI) by businesses or organizations in producing goods or delivering services over the last 12 months","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, other type","Percent","239","units","0","v1671100716","9.61.19","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100718","9.61.20","87.7","E","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100726","9.62.1","6.9","B","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, machine learning","Percent","239","units","0","v1671100737","9.62.2","","F","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, natural language processing","Percent","239","units","0","v1671100739","9.62.3","7.4","C","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671100740","9.62.4","","F","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671100741","9.62.5","13.4","D","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671100742","9.62.6","8.2","D","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, large language models","Percent","239","units","0","v1671100743","9.62.7","13.0","D","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671100744","9.62.8","","F","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671100745","9.62.9","","F","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, neural network","Percent","239","units","0","v1671100727","9.62.10","9.7","D","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, augmented reality","Percent","239","units","0","v1671100728","9.62.11","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671100729","9.62.12","1.2","A","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, deep learning","Percent","239","units","0","v1671100730","9.62.13","9.7","D","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671100731","9.62.14","","F","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671100732","9.62.15","","F","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, robotics process automation","Percent","239","units","0","v1671100733","9.62.16","","F","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, biometrics","Percent","239","units","0","v1671100734","9.62.17","","F","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671100735","9.62.18","","F","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","Type of AI application used, other type","Percent","239","units","0","v1671100736","9.62.19","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Imported goods from outside of Canada","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100738","9.62.20","93.1","B","","","1"
"2025","Saskatchewan","2021A000247","Imported services from outside of Canada","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100746","9.63.1","8.7","B","","","1"
"2025","Saskatchewan","2021A000247","Imported services from outside of Canada","Type of AI application used, machine learning","Percent","239","units","0","v1671100757","9.63.2","","F","","","1"
"2025","Saskatchewan","2021A000247","Imported services from outside of Canada","Type of AI application used, natural language processing","Percent","239","units","0","v1671100759","9.63.3","","F","","","1"
"2025","Saskatchewan","2021A000247","Imported services from outside of Canada","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671100760","9.63.4","10.7","C","","","1"
"2025","Saskatchewan","2021A000247","Imported services from outside of Canada","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671100761","9.63.5","","F","","","1"
"2025","Saskatchewan","2021A000247","Imported services from outside of Canada","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671100762","9.63.6","4.4","B","","","1"
"2025","Saskatchewan","2021A000247","Imported services from outside of Canada","Type of AI application used, large language models","Percent","239","units","0","v1671100763","9.63.7","2.8","B","","","1"
"2025","Saskatchewan","2021A000247","Imported services from outside of Canada","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671100764","9.63.8","","F","","","1"
"2025","Saskatchewan","2021A000247","Imported services from outside of Canada","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671100765","9.63.9","","F","","","1"
"2025","Saskatchewan","2021A000247","Imported services from outside of Canada","Type of AI application used, neural network","Percent","239","units","0","v1671100747","9.63.10","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Imported services from outside of Canada","Type of AI application used, augmented reality","Percent","239","units","0","v1671100748","9.63.11","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Imported services from outside of Canada","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671100749","9.63.12","3.5","B","","","1"
"2025","Saskatchewan","2021A000247","Imported services from outside of Canada","Type of AI application used, deep learning","Percent","239","units","0","v1671100750","9.63.13","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Imported services from outside of Canada","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671100751","9.63.14","2.8","B","","","1"
"2025","Saskatchewan","2021A000247","Imported services from outside of Canada","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671100752","9.63.15","2.8","B","","","1"
"2025","Saskatchewan","2021A000247","Imported services from outside of Canada","Type of AI application used, robotics process automation","Percent","239","units","0","v1671100753","9.63.16","0.0","A","","","1"
